OrderID,CustomerID,OrderDate,Country,Category,Product,Quantity,UnitPrice,TotalPrice,Discount,Revenue,PaymentMethod
104357,2052,2023-04-21,India,Electronics,Tablet,7,228.69,1600.83,0.0,1600.83,Cash
104358,1467,2023-03-25,Australia,Books,Textbook,2,205.6,411.2,0.0,411.2,PayPal
104359,3394,2023-12-16,UK,Electronics,Smartphone,7,111.84,782.88,0.0,782.88,Cash
104360,6940,2024-05-30,USA,Sports,Football,2,355.36,710.72,71.07,639.6500000000001,PayPal
104361,2750,2022-11-02,UK,Groceries,Vegetables,9,45.08,405.72,0.0,405.72,Cash
104362,2387,2024-03-05,USA,Sports,Treadmill,3,447.95,1343.85,0.0,1343.85,PayPal
104363,5462,2024-12-02,USA,Home & Kitchen,Vacuum Cleaner,5,340.38,1701.9,0.0,1701.9,Bank Transfer
104364,9982,2024-03-11,India,Groceries,Rice,6,38.79,232.74,23.27,209.47,PayPal
104365,5533,2023-04-03,UK,Groceries,Milk,2,216.78,433.56,21.68,411.88,PayPal
104366,2509,2023-05-27,India,Sports,Yoga Mat,3,14.17,42.51,0.0,42.51,Cash
104367,8951,2024-06-19,UK,Beauty,Perfume,6,161.74,970.44,48.52,921.9200000000001,Credit Card
104368,8491,2023-12-25,USA,Beauty,Face Cream,6,202.19,1213.14,0.0,1213.14,Credit Card
104369,7206,2022-07-03,Australia,Sports,Treadmill,3,49.63,148.89,0.0,148.89,Credit Card
104370,2979,2024-09-06,UK,Electronics,Smartphone,5,499.7,2498.5,0.0,2498.5,Cash
104371,1299,2024-01-11,UK,Electronics,Laptop,3,311.35,934.05,0.0,934.05,PayPal
104372,7632,2024-10-26,Australia,Toys,Doll,4,356.78,1427.12,142.71,1284.4099999999999,PayPal
104373,3300,2023-09-21,India,Groceries,Vegetables,2,490.92,981.84,0.0,981.84,Credit Card
104374,3847,2022-07-10,Australia,Electronics,Laptop,9,224.52,2020.68,101.03,1919.65,Credit Card
104375,9994,2022-02-21,UK,Groceries,Milk,6,280.46,1682.76,0.0,1682.76,Credit Card
104376,8923,2023-06-29,Australia,Beauty,Face Cream,3,161.65,484.95,0.0,484.95,Bank Transfer
104377,6111,2023-05-08,UK,Toys,Lego Set,8,331.13,2649.04,132.45,2516.59,Bank Transfer
104378,3175,2023-03-24,UK,Toys,Doll,4,57.76,231.04,23.1,207.94,PayPal
104379,6032,2022-06-13,India,Sports,Football,8,191.61,1532.88,0.0,1532.88,Credit Card
104380,7027,2024-11-10,Canada,Electronics,Laptop,4,262.56,1050.24,52.51,997.73,Bank Transfer
104381,4440,2022-08-13,UK,Electronics,Laptop,4,283.82,1135.28,0.0,1135.28,PayPal
104382,9720,2022-05-18,Germany,Electronics,Tablet,1,495.51,495.51,0.0,495.51,PayPal
104383,9932,2023-06-14,Australia,Toys,Lego Set,2,485.58,971.16,48.56,922.5999999999999,Cash
104384,5644,2024-07-08,Australia,Toys,Remote Car,9,416.44,3747.96,374.8,3373.16,PayPal
104385,7870,2022-11-21,USA,Sports,Tennis Racket,2,15.89,31.78,0.0,31.78,Credit Card
104386,2096,2024-12-27,UK,Clothing,Jacket,5,397.82,1989.1,0.0,1989.1,Bank Transfer
104387,8140,2023-09-12,Germany,Beauty,Perfume,5,396.64,1983.2,99.16,1884.04,Bank Transfer
104388,9206,2024-11-30,India,Home & Kitchen,Mixer,2,351.82,703.64,70.36,633.28,Cash
104389,1916,2022-03-06,India,Home & Kitchen,Mixer,3,448.17,1344.51,201.68,1142.83,Credit Card
104390,7398,2023-12-19,UK,Groceries,Eggs,5,146.1,730.5,36.52,693.98,Cash
104391,6179,2024-12-09,Germany,Beauty,Face Cream,7,380.76,2665.32,133.27,2532.05,Bank Transfer
104392,6085,2023-03-01,UK,Electronics,Headphones,5,222.54,1112.7,0.0,1112.7,PayPal
104393,8679,2024-08-31,India,Sports,Treadmill,1,479.16,479.16,0.0,479.16,Bank Transfer
104394,4130,2022-11-25,UK,Books,Notebook,6,166.56,999.36,0.0,999.36,Credit Card
104395,4814,2024-12-13,Canada,Home & Kitchen,Vacuum Cleaner,4,70.38,281.52,0.0,281.52,Bank Transfer
104396,2296,2024-11-05,Australia,Toys,Puzzle,9,379.61,3416.49,0.0,3416.49,Bank Transfer
104397,4228,2024-08-15,USA,Groceries,Eggs,4,358.14,1432.56,71.63,1360.9299999999998,Cash
104398,3245,2023-12-11,UK,Toys,Remote Car,2,471.07,942.14,0.0,942.14,Cash
104399,9092,2022-08-15,Australia,Books,Magazine,4,15.0,60.0,9.0,51.0,Credit Card
104400,4812,2024-04-07,India,Sports,Treadmill,7,365.55,2558.85,255.88,2302.97,Bank Transfer
104401,7256,2023-11-08,Canada,Sports,Treadmill,1,176.76,176.76,0.0,176.76,Cash
104402,3670,2023-03-21,USA,Groceries,Milk,6,354.93,2129.58,0.0,2129.58,Credit Card
104403,3662,2024-09-05,UK,Sports,Yoga Mat,7,88.04,616.28,30.81,585.47,Credit Card
104404,4973,2022-05-22,Canada,Home & Kitchen,Mixer,8,18.82,150.56,0.0,150.56,Cash
104405,7003,2024-04-07,Canada,Toys,Remote Car,7,439.33,3075.31,0.0,3075.31,PayPal
104406,6919,2022-06-29,Germany,Toys,Lego Set,5,174.11,870.55,0.0,870.55,PayPal
104407,9220,2022-02-24,Australia,Beauty,Lipstick,6,8.5,51.0,0.0,51.0,PayPal
104408,8998,2023-12-26,USA,Clothing,Jeans,8,212.44,1699.52,0.0,1699.52,PayPal
104409,9049,2024-10-18,Australia,Clothing,T-Shirt,4,20.7,82.8,0.0,82.8,Cash
104410,8057,2022-05-23,UK,Home & Kitchen,Vacuum Cleaner,7,51.56,360.92,0.0,360.92,Bank Transfer
104411,5621,2023-01-31,UK,Beauty,Shampoo,1,278.86,278.86,13.94,264.92,Credit Card
104412,4563,2022-02-05,India,Electronics,Tablet,5,120.7,603.5,0.0,603.5,Cash
104413,9674,2022-01-25,India,Books,Textbook,7,29.84,208.88,0.0,208.88,PayPal
104414,2141,2024-08-20,Canada,Home & Kitchen,Vacuum Cleaner,6,466.01,2796.06,139.8,2656.2599999999998,Cash
104415,5903,2024-04-14,Canada,Clothing,Jeans,3,408.91,1226.73,184.01,1042.72,Cash
104416,5309,2022-01-20,India,Sports,Football,2,79.9,159.8,15.98,143.82000000000002,Credit Card
104417,4274,2024-05-10,USA,Electronics,Tablet,2,167.08,334.16,33.42,300.74,Cash
104418,3798,2023-01-25,Australia,Clothing,Dress,7,372.18,2605.26,130.26,2475.0,Credit Card
104419,4324,2022-01-06,Germany,Beauty,Lipstick,6,338.08,2028.48,101.42,1927.06,PayPal
104420,6175,2024-11-30,Australia,Clothing,Jeans,6,42.42,254.52,0.0,254.52,PayPal
104421,8618,2023-10-16,UK,Clothing,Jeans,7,299.61,2097.27,0.0,2097.27,PayPal
104422,5556,2024-11-28,Australia,Electronics,Tablet,6,474.38,2846.28,0.0,2846.28,Bank Transfer
104423,2081,2023-08-30,India,Electronics,Smartphone,9,92.28,830.52,0.0,830.52,Cash
104424,2963,2024-12-29,India,Electronics,Laptop,2,194.22,388.44,0.0,388.44,Bank Transfer
104425,7574,2022-04-27,Australia,Beauty,Shampoo,1,377.95,377.95,0.0,377.95,Credit Card
104426,8329,2022-07-20,Canada,Groceries,Eggs,2,468.26,936.52,46.83,889.6899999999999,Bank Transfer
104427,6450,2024-05-07,Australia,Beauty,Perfume,8,445.17,3561.36,178.07,3383.29,PayPal
104428,8563,2023-03-28,USA,Home & Kitchen,Cookware Set,2,425.41,850.82,127.62,723.2,PayPal
104429,1209,2024-08-30,USA,Beauty,Lipstick,6,85.77,514.62,0.0,514.62,Cash
104430,8276,2023-03-03,USA,Books,Magazine,8,266.03,2128.24,106.41,2021.8299999999997,Cash
104431,4411,2024-02-12,Germany,Electronics,Laptop,4,215.53,862.12,43.11,819.01,PayPal
104432,8605,2024-12-03,Germany,Electronics,Laptop,6,276.59,1659.54,0.0,1659.54,Bank Transfer
104433,1802,2022-01-05,India,Groceries,Eggs,3,157.14,471.42,0.0,471.42,Bank Transfer
104434,9407,2022-09-09,UK,Books,Notebook,4,314.46,1257.84,125.78,1132.06,Credit Card
104435,7053,2023-01-01,Canada,Toys,Remote Car,6,24.49,146.94,0.0,146.94,Cash
104436,7335,2022-01-26,India,Beauty,Perfume,4,491.99,1967.96,0.0,1967.96,Bank Transfer
104437,4937,2022-01-03,USA,Toys,Puzzle,2,381.8,763.6,76.36,687.24,PayPal
104438,1175,2024-08-08,UK,Groceries,Rice,8,187.33,1498.64,0.0,1498.64,Credit Card
104439,9312,2022-01-29,USA,Electronics,Headphones,5,156.59,782.95,117.44,665.51,Bank Transfer
104440,5738,2024-01-17,Germany,Electronics,Smartphone,1,367.91,367.91,18.4,349.51000000000005,Credit Card
104441,2581,2024-04-22,Germany,Books,Notebook,4,368.13,1472.52,147.25,1325.27,PayPal
104442,3754,2022-03-22,USA,Books,Notebook,3,93.47,280.41,0.0,280.41,Bank Transfer
104443,7906,2022-11-10,Australia,Clothing,T-Shirt,5,259.38,1296.9,0.0,1296.9,Bank Transfer
104444,5912,2024-10-13,India,Beauty,Face Cream,6,363.91,2183.46,109.17,2074.29,Credit Card
104445,6151,2024-11-06,UK,Groceries,Eggs,9,332.47,2992.23,0.0,2992.23,PayPal
104446,1259,2022-04-10,USA,Toys,Doll,4,171.03,684.12,68.41,615.71,PayPal
104447,9091,2024-02-03,UK,Home & Kitchen,Vacuum Cleaner,1,70.11,70.11,3.51,66.6,PayPal
104448,2408,2023-03-11,Germany,Clothing,Jeans,8,79.74,637.92,31.9,606.02,PayPal
104449,4817,2024-10-18,Australia,Beauty,Face Cream,4,344.99,1379.96,0.0,1379.96,Bank Transfer
104450,8727,2022-10-10,Australia,Home & Kitchen,Mixer,7,347.51,2432.57,0.0,2432.57,Credit Card
104451,4398,2023-02-01,Canada,Toys,Lego Set,6,294.42,1766.52,0.0,1766.52,Credit Card
104452,7998,2023-04-24,USA,Groceries,Vegetables,3,145.86,437.58,0.0,437.58,Cash
104453,9696,2024-02-28,Australia,Clothing,T-Shirt,9,382.26,3440.34,0.0,3440.34,Bank Transfer
104454,4628,2023-03-01,UK,Home & Kitchen,Mixer,1,359.91,359.91,0.0,359.91,Cash
104455,2501,2023-10-08,USA,Beauty,Face Cream,2,64.68,129.36,0.0,129.36,Cash
104456,9374,2022-04-21,India,Electronics,Headphones,4,183.06,732.24,0.0,732.24,Credit Card
104457,4927,2023-03-25,India,Groceries,Vegetables,6,85.08,510.48,51.05,459.43,PayPal
104458,3908,2024-12-06,Germany,Electronics,Tablet,2,399.9,799.8,0.0,799.8,Cash
104459,8008,2022-07-06,Canada,Books,Notebook,6,25.43,152.58,7.63,144.95000000000002,Cash
104460,2962,2023-04-10,Australia,Books,Magazine,9,156.85,1411.65,0.0,1411.65,Cash
104461,1007,2022-03-22,Germany,Groceries,Vegetables,4,245.45,981.8,0.0,981.8,PayPal
104462,3946,2024-04-04,USA,Home & Kitchen,Mixer,5,394.3,1971.5,197.15,1774.35,Credit Card
104463,1679,2024-02-15,Germany,Sports,Tennis Racket,6,39.58,237.48,0.0,237.48,Cash
104464,7463,2022-02-13,Germany,Clothing,Dress,9,385.65,3470.85,0.0,3470.85,Bank Transfer
104465,8776,2024-12-13,India,Groceries,Eggs,8,441.76,3534.08,0.0,3534.08,Cash
104466,9201,2023-10-29,Canada,Groceries,Milk,8,456.32,3650.56,0.0,3650.56,Bank Transfer
104467,8219,2024-08-09,Canada,Clothing,T-Shirt,6,190.0,1140.0,0.0,1140.0,Credit Card
104468,3154,2024-09-11,Canada,Toys,Doll,9,312.51,2812.59,0.0,2812.59,Credit Card
104469,3007,2024-11-06,UK,Beauty,Perfume,3,169.86,509.58,25.48,484.09999999999997,Cash
104470,8811,2022-10-31,Australia,Books,Novel,5,268.99,1344.95,201.74,1143.21,PayPal
104471,9571,2022-02-19,Germany,Home & Kitchen,Vacuum Cleaner,5,451.7,2258.5,0.0,2258.5,Cash
104472,8025,2022-07-08,Germany,Beauty,Face Cream,8,353.16,2825.28,0.0,2825.28,Bank Transfer
104473,4320,2022-08-01,UK,Electronics,Laptop,7,454.59,3182.13,0.0,3182.13,Credit Card
104474,1418,2022-08-09,India,Books,Notebook,4,98.54,394.16,0.0,394.16,Bank Transfer
104475,3631,2022-11-20,India,Home & Kitchen,Blender,2,131.13,262.26,0.0,262.26,Credit Card
104476,1886,2022-03-25,India,Beauty,Lipstick,4,472.66,1890.64,283.6,1607.04,Bank Transfer
104477,9932,2024-03-22,Canada,Groceries,Eggs,9,250.57,2255.13,0.0,2255.13,Bank Transfer
104478,6003,2024-09-16,Canada,Electronics,Headphones,2,362.03,724.06,0.0,724.06,Bank Transfer
104479,8552,2022-01-23,Australia,Toys,Lego Set,8,483.75,3870.0,0.0,3870.0,Credit Card
104480,9406,2024-07-26,India,Home & Kitchen,Mixer,7,174.55,1221.85,0.0,1221.85,Cash
104481,4112,2022-01-28,UK,Clothing,Jeans,1,175.61,175.61,17.56,158.05,PayPal
104482,5769,2022-12-26,Australia,Home & Kitchen,Cookware Set,2,72.15,144.3,7.22,137.08,PayPal
104483,9312,2024-02-23,Canada,Beauty,Face Cream,2,249.31,498.62,0.0,498.62,Cash
104484,9205,2023-04-08,UK,Books,Textbook,4,383.71,1534.84,230.23,1304.61,Bank Transfer
104485,3839,2022-09-08,Australia,Clothing,Jacket,2,23.97,47.94,0.0,47.94,Bank Transfer
104486,1894,2024-06-16,Australia,Groceries,Vegetables,1,141.1,141.1,0.0,141.1,Bank Transfer
104487,8808,2023-11-30,Australia,Beauty,Perfume,1,85.06,85.06,0.0,85.06,Bank Transfer
104488,1371,2023-08-01,UK,Sports,Treadmill,7,243.83,1706.81,0.0,1706.81,Credit Card
104489,2007,2022-11-16,India,Electronics,Laptop,6,440.23,2641.38,264.14,2377.2400000000002,PayPal
104490,8246,2023-12-10,Australia,Electronics,Laptop,9,332.94,2996.46,0.0,2996.46,Cash
104491,5489,2022-05-26,Germany,Toys,Doll,2,189.54,379.08,0.0,379.08,Bank Transfer
104492,1168,2023-05-21,UK,Sports,Treadmill,9,125.27,1127.43,0.0,1127.43,PayPal
104493,5159,2024-04-08,Australia,Books,Notebook,8,473.9,3791.2,189.56,3601.64,Cash
104494,1960,2022-02-26,Germany,Home & Kitchen,Blender,7,369.94,2589.58,0.0,2589.58,Credit Card
104495,7124,2022-05-06,Australia,Groceries,Milk,6,493.71,2962.26,444.34,2517.92,Bank Transfer
104496,4482,2024-10-08,USA,Home & Kitchen,Cookware Set,7,262.45,1837.15,0.0,1837.15,Credit Card
104497,1710,2023-09-25,Canada,Beauty,Shampoo,3,197.94,593.82,0.0,593.82,PayPal
104498,5664,2023-11-26,USA,Beauty,Shampoo,4,116.09,464.36,23.22,441.14,PayPal
104499,2768,2022-09-29,Germany,Clothing,Dress,9,303.22,2728.98,0.0,2728.98,Bank Transfer
104500,3198,2024-05-09,Australia,Books,Novel,7,363.64,2545.48,0.0,2545.48,Cash
104501,3857,2024-08-19,UK,Groceries,Rice,3,89.41,268.23,13.41,254.82000000000002,Bank Transfer
104502,2074,2023-05-17,Canada,Beauty,Perfume,7,127.18,890.26,0.0,890.26,Cash
104503,1902,2024-04-29,Canada,Electronics,Headphones,4,39.52,158.08,0.0,158.08,PayPal
104504,9681,2023-11-15,Canada,Home & Kitchen,Cookware Set,2,108.91,217.82,10.89,206.93,Cash
104505,7368,2024-09-30,Germany,Groceries,Eggs,7,264.39,1850.73,0.0,1850.73,Credit Card
104506,3377,2023-03-11,Germany,Toys,Remote Car,8,340.69,2725.52,272.55,2452.97,Bank Transfer
104507,9726,2024-12-21,Canada,Toys,Remote Car,7,353.9,2477.3,123.86,2353.44,Bank Transfer
104508,5049,2023-12-30,India,Groceries,Eggs,1,273.55,273.55,27.36,246.19,Cash
104509,1125,2022-03-26,UK,Beauty,Face Cream,6,19.66,117.96,0.0,117.96,Credit Card
104510,2942,2023-08-11,Canada,Home & Kitchen,Cookware Set,5,399.25,1996.25,0.0,1996.25,Bank Transfer
104511,6353,2024-05-25,Australia,Groceries,Vegetables,8,419.77,3358.16,335.82,3022.3399999999997,Credit Card
104512,9549,2024-01-06,UK,Electronics,Headphones,7,332.94,2330.58,0.0,2330.58,Cash
104513,4849,2022-11-18,Canada,Beauty,Lipstick,7,213.23,1492.61,0.0,1492.61,Cash
104514,3158,2022-08-10,Australia,Beauty,Face Cream,2,372.89,745.78,74.58,671.1999999999999,PayPal
104515,6913,2024-04-22,Germany,Groceries,Milk,1,115.21,115.21,0.0,115.21,Cash
104516,7285,2022-12-12,USA,Beauty,Perfume,1,461.22,461.22,23.06,438.16,Bank Transfer
104517,9088,2024-08-01,USA,Toys,Remote Car,7,350.44,2453.08,0.0,2453.08,Bank Transfer
104518,4472,2024-12-21,Australia,Sports,Football,2,269.72,539.44,0.0,539.44,Bank Transfer
104519,9250,2022-06-17,UK,Clothing,Dress,6,135.29,811.74,0.0,811.74,PayPal
104520,9262,2023-11-14,Germany,Home & Kitchen,Blender,4,53.71,214.84,0.0,214.84,Cash
104521,1266,2023-08-01,Canada,Toys,Puzzle,8,201.63,1613.04,241.96,1371.08,PayPal
104522,3801,2024-08-19,USA,Groceries,Eggs,4,227.71,910.84,0.0,910.84,PayPal
104523,7463,2024-02-18,USA,Electronics,Tablet,8,264.15,2113.2,316.98,1796.2199999999998,Bank Transfer
104524,6080,2022-07-09,Australia,Groceries,Vegetables,7,251.4,1759.8,175.98,1583.82,PayPal
104525,5014,2023-11-15,Australia,Toys,Puzzle,8,421.69,3373.52,0.0,3373.52,Bank Transfer
104526,5798,2024-10-04,India,Home & Kitchen,Cookware Set,1,40.83,40.83,2.04,38.79,Credit Card
104527,2904,2024-06-05,UK,Clothing,Jeans,3,208.83,626.49,0.0,626.49,PayPal
104528,8565,2023-09-02,Australia,Electronics,Laptop,9,135.9,1223.1,183.46,1039.6399999999999,Credit Card
104529,6883,2023-05-30,India,Home & Kitchen,Vacuum Cleaner,5,72.06,360.3,0.0,360.3,Credit Card
104530,6312,2022-04-07,India,Books,Novel,6,396.91,2381.46,238.15,2143.31,Cash
104531,6961,2024-11-27,USA,Home & Kitchen,Blender,1,12.37,12.37,1.24,11.129999999999999,Credit Card
104532,6764,2022-02-26,Germany,Beauty,Perfume,1,257.16,257.16,0.0,257.16,Cash
104533,6697,2022-04-20,Australia,Groceries,Vegetables,3,162.55,487.65,24.38,463.27,Cash
104534,2859,2023-09-07,Germany,Books,Notebook,5,65.73,328.65,0.0,328.65,Bank Transfer
104535,2335,2022-03-25,USA,Books,Magazine,5,363.71,1818.55,0.0,1818.55,Bank Transfer
104536,1301,2023-10-16,USA,Toys,Doll,9,119.19,1072.71,53.64,1019.07,Cash
104537,6644,2024-01-19,USA,Toys,Puzzle,1,244.43,244.43,0.0,244.43,Credit Card
104538,3621,2024-12-21,Germany,Electronics,Laptop,7,328.05,2296.35,0.0,2296.35,Credit Card
104539,8177,2024-12-20,India,Sports,Football,9,431.83,3886.47,0.0,3886.47,PayPal
104540,9141,2023-02-07,Canada,Beauty,Lipstick,1,181.62,181.62,0.0,181.62,Cash
104541,1531,2022-06-20,Australia,Books,Notebook,6,208.34,1250.04,62.5,1187.54,PayPal
104542,7564,2022-03-01,Australia,Sports,Tennis Racket,6,159.37,956.22,0.0,956.22,Credit Card
104543,2100,2024-11-07,USA,Groceries,Milk,6,21.31,127.86,0.0,127.86,Cash
104544,5174,2022-09-01,India,Electronics,Tablet,3,490.34,1471.02,0.0,1471.02,Cash
104545,7743,2022-08-09,Canada,Groceries,Eggs,7,450.47,3153.29,0.0,3153.29,Credit Card
104546,8321,2023-05-22,USA,Home & Kitchen,Blender,4,31.15,124.6,0.0,124.6,PayPal
104547,5587,2024-10-04,USA,Beauty,Lipstick,2,79.67,159.34,23.9,135.44,Cash
104548,4922,2024-08-29,Australia,Beauty,Perfume,6,434.68,2608.08,0.0,2608.08,PayPal
104549,4200,2023-11-21,Australia,Electronics,Headphones,9,403.36,3630.24,181.51,3448.7299999999996,PayPal
104550,5756,2023-06-10,UK,Electronics,Laptop,6,152.18,913.08,0.0,913.08,Bank Transfer
104551,7612,2022-01-11,USA,Sports,Tennis Racket,3,359.92,1079.76,161.96,917.8,Bank Transfer
104552,2987,2023-11-17,Canada,Sports,Tennis Racket,4,420.34,1681.36,84.07,1597.29,Cash
104553,4734,2022-02-11,Canada,Sports,Yoga Mat,3,445.37,1336.11,0.0,1336.11,Credit Card
104554,2981,2023-05-25,Germany,Beauty,Shampoo,1,223.01,223.01,0.0,223.01,Bank Transfer
104555,5674,2024-08-16,Canada,Books,Magazine,5,471.53,2357.65,0.0,2357.65,Bank Transfer
104556,5208,2022-08-16,Germany,Groceries,Eggs,4,268.41,1073.64,53.68,1019.9600000000002,PayPal
104557,5766,2022-05-01,Canada,Home & Kitchen,Cookware Set,7,450.82,3155.74,315.57,2840.1699999999996,PayPal
104558,5789,2023-08-11,Australia,Clothing,Jeans,1,105.64,105.64,10.56,95.08,Credit Card
104559,9785,2024-07-10,UK,Books,Notebook,8,213.86,1710.88,85.54,1625.3400000000001,Cash
104560,7479,2022-03-19,Canada,Home & Kitchen,Cookware Set,3,364.11,1092.33,54.62,1037.71,Cash
104561,3428,2023-06-27,Germany,Clothing,Jeans,6,5.12,30.72,0.0,30.72,Cash
104562,8061,2023-09-19,Australia,Beauty,Lipstick,3,103.43,310.29,0.0,310.29,PayPal
104563,3403,2022-11-28,Australia,Beauty,Perfume,4,482.7,1930.8,0.0,1930.8,Cash
104564,3054,2023-06-26,Australia,Beauty,Lipstick,8,127.09,1016.72,50.84,965.88,Cash
104565,2940,2024-10-28,USA,Books,Novel,9,25.72,231.48,0.0,231.48,PayPal
104566,9602,2023-10-24,UK,Sports,Yoga Mat,5,170.56,852.8,85.28,767.52,PayPal
104567,8061,2024-12-02,UK,Books,Novel,1,105.15,105.15,0.0,105.15,Bank Transfer
104568,7659,2024-06-06,Germany,Electronics,Smartphone,7,196.1,1372.7,0.0,1372.7,Cash
104569,8935,2023-04-15,USA,Clothing,T-Shirt,9,452.54,4072.86,0.0,4072.86,Cash
104570,5344,2024-08-24,Germany,Sports,Football,3,442.32,1326.96,0.0,1326.96,Credit Card
104571,3655,2023-12-05,Canada,Electronics,Smartphone,5,59.38,296.9,0.0,296.9,Bank Transfer
104572,4266,2023-11-20,USA,Clothing,Jeans,6,458.32,2749.92,137.5,2612.42,Bank Transfer
104573,6410,2024-07-15,Australia,Home & Kitchen,Cookware Set,2,228.11,456.22,0.0,456.22,PayPal
104574,7541,2024-11-07,Germany,Electronics,Tablet,4,168.5,674.0,67.4,606.6,Cash
104575,3172,2022-09-04,USA,Home & Kitchen,Mixer,5,188.03,940.15,0.0,940.15,PayPal
104576,6322,2023-08-20,USA,Home & Kitchen,Blender,4,127.03,508.12,25.41,482.71,Bank Transfer
104577,1036,2024-09-03,USA,Sports,Tennis Racket,4,97.58,390.32,19.52,370.8,Cash
104578,2616,2024-07-11,USA,Books,Novel,8,8.45,67.6,3.38,64.22,Bank Transfer
104579,9622,2023-10-14,India,Electronics,Tablet,5,331.42,1657.1,0.0,1657.1,Credit Card
104580,3260,2022-10-17,USA,Electronics,Headphones,5,429.91,2149.55,214.96,1934.5900000000001,Cash
104581,4286,2023-04-07,UK,Electronics,Laptop,6,56.07,336.42,0.0,336.42,Bank Transfer
104582,6407,2024-08-11,USA,Toys,Lego Set,2,153.48,306.96,15.35,291.60999999999996,Bank Transfer
104583,3304,2023-10-11,Canada,Clothing,Jeans,6,7.69,46.14,4.61,41.53,PayPal
104584,4815,2024-11-07,UK,Home & Kitchen,Mixer,8,393.76,3150.08,157.5,2992.58,Credit Card
104585,3548,2024-09-08,Canada,Beauty,Face Cream,9,484.66,4361.94,218.1,4143.839999999999,Bank Transfer
104586,3523,2022-07-04,UK,Books,Magazine,1,360.59,360.59,0.0,360.59,PayPal
104587,5930,2023-01-04,USA,Groceries,Eggs,2,93.46,186.92,0.0,186.92,PayPal
104588,6351,2022-09-21,Canada,Beauty,Lipstick,5,10.15,50.75,0.0,50.75,Credit Card
104589,2691,2022-09-16,Australia,Sports,Yoga Mat,6,467.21,2803.26,0.0,2803.26,Bank Transfer
104590,7684,2024-04-20,USA,Books,Textbook,1,266.88,266.88,0.0,266.88,Credit Card
104591,8008,2022-10-20,UK,Beauty,Lipstick,2,413.17,826.34,0.0,826.34,PayPal
104592,3281,2024-05-01,USA,Electronics,Smartphone,6,315.8,1894.8,0.0,1894.8,PayPal
104593,9067,2022-09-11,Germany,Clothing,Dress,4,36.54,146.16,0.0,146.16,Bank Transfer
104594,4478,2023-07-14,India,Toys,Puzzle,4,149.27,597.08,0.0,597.08,Bank Transfer
104595,2707,2023-04-21,Australia,Sports,Football,6,67.66,405.96,20.3,385.65999999999997,Cash
104596,9738,2024-03-13,Germany,Clothing,Jeans,9,333.44,3000.96,0.0,3000.96,PayPal
104597,7287,2022-04-08,Australia,Sports,Treadmill,4,94.52,378.08,0.0,378.08,Bank Transfer
104598,2823,2024-03-30,USA,Sports,Football,5,241.44,1207.2,0.0,1207.2,Credit Card
104599,8939,2024-10-05,Australia,Clothing,Jacket,1,48.82,48.82,2.44,46.38,Cash
104600,6924,2024-12-14,Australia,Groceries,Eggs,6,424.06,2544.36,254.44,2289.92,Credit Card
104601,8259,2023-12-27,Germany,Electronics,Headphones,9,91.42,822.78,41.14,781.64,Credit Card
104602,9087,2023-02-10,India,Sports,Yoga Mat,5,281.55,1407.75,0.0,1407.75,Cash
104603,8930,2022-05-03,India,Home & Kitchen,Mixer,7,224.7,1572.9,0.0,1572.9,Cash
104604,4408,2024-10-24,Australia,Groceries,Milk,7,416.87,2918.09,145.9,2772.19,PayPal
104605,6875,2024-01-22,Germany,Groceries,Milk,8,440.65,3525.2,352.52,3172.68,Cash
104606,8276,2023-03-17,Germany,Books,Textbook,3,276.39,829.17,41.46,787.7099999999999,PayPal
104607,5774,2022-03-09,UK,Beauty,Lipstick,6,420.46,2522.76,0.0,2522.76,Bank Transfer
104608,8948,2024-09-09,India,Home & Kitchen,Cookware Set,8,386.07,3088.56,154.43,2934.13,Bank Transfer
104609,9101,2022-11-24,India,Groceries,Rice,4,316.53,1266.12,0.0,1266.12,Bank Transfer
104610,2962,2024-08-17,USA,Clothing,Jeans,5,271.48,1357.4,0.0,1357.4,Cash
104611,4143,2022-07-20,USA,Beauty,Perfume,4,198.93,795.72,0.0,795.72,Bank Transfer
104612,4045,2023-01-17,Germany,Clothing,T-Shirt,2,310.19,620.38,31.02,589.36,Cash
104613,3378,2023-09-11,India,Beauty,Face Cream,7,318.59,2230.13,223.01,2007.1200000000001,Bank Transfer
104614,5667,2024-10-11,UK,Clothing,Jacket,6,56.08,336.48,0.0,336.48,Cash
104615,3269,2024-06-25,India,Toys,Puzzle,4,315.31,1261.24,0.0,1261.24,PayPal
104616,6995,2024-03-14,UK,Books,Novel,8,270.36,2162.88,108.14,2054.7400000000002,PayPal
104617,3425,2024-03-24,India,Groceries,Rice,4,208.37,833.48,41.67,791.8100000000001,PayPal
104618,1065,2023-08-28,Australia,Electronics,Tablet,4,209.76,839.04,41.95,797.0899999999999,Cash
104619,4122,2024-12-17,USA,Sports,Tennis Racket,6,376.01,2256.06,225.61,2030.4499999999998,Bank Transfer
104620,4443,2023-07-26,Germany,Groceries,Milk,9,22.44,201.96,0.0,201.96,PayPal
104621,1514,2023-04-05,Australia,Groceries,Eggs,9,274.08,2466.72,0.0,2466.72,Cash
104622,4178,2022-01-29,Canada,Books,Magazine,9,99.15,892.35,44.62,847.73,PayPal
104623,3265,2023-04-10,USA,Toys,Puzzle,9,410.64,3695.76,0.0,3695.76,Cash
